股票代码,股票简称,最新价,最新涨跌幅,预告净利润[20240630],业绩预告类型[20240630],上年同期净利润[20240630],预告净利润变动幅度[20240630],业绩预告日期[20240630],业绩变化原因[20240630],业绩预告摘要[20240630],预告净利润上限[20240630],预告净利润下限[20240630],market_code,code
603698.SH,航天工程,11.84,-1.416,,,,,,,,,,17,603698
603688.SH,石英股份,28.16,-2.830,,,,,,,,,,17,603688
300293.SZ,蓝英装备,13.96,-1.690,,,,,,,,,,33,300293
300282.SZ,三盛退,0.21,-4.546,,,,,,,,,,37,300282
300331.SZ,苏大维格,15.50,-1.774,,,,,,,,,,33,300331
300295.SZ,三六五网,9.65,0.626,,,,,,,,,,33,300295
603800.SH,道森股份,18.72,-3.753,,,,,,,,,,17,603800
300300.SZ,ST峡创,1.18,6.306,,,,,,,,,,33,300300
603861.SH,白云电器,8.15,-2.976,,,,,,,,,,17,603861
300299.SZ,富春股份,3.61,-0.276,,,,,,,,,,33,300299
603886.SH,元祖股份,14.96,-1.124,,,,,,,,,,17,603886
603858.SH,步长制药,15.18,-0.655,,,,,,,,,,17,603858
603726.SH,朗迪集团,12.16,-5.517,,,,,,,,,,17,603726
300322.SZ,硕贝德,8.50,3.406,,,,,,,,,,33,300322
603777.SH,来伊份,9.65,0.731,,,,,,,,,,17,603777
603817.SH,海峡环保,4.91,-1.008,,,,,,,,,,17,603817
603768.SH,常青股份,11.14,-1.416,,,,,,,,,,17,603768
603818.SH,曲美家居,2.87,-0.347,,,,,,,,,,17,603818
603920.SH,世运电路,19.72,3.463,,,,,,,,,,17,603920
300318.SZ,博晖创新,4.94,-0.803,,,,,,,,,,33,300318
300335.SZ,迪森股份,3.93,-1.008,,,,,,,,,,33,300335
300321.SZ,同大股份,16.74,0.965,,,,,,,,,,33,300321
603900.SH,莱绅通灵,5.10,-4.494,,,,,,,,,,17,603900
300346.SZ,南大光电,28.72,1.448,,,,,,,,,,33,300346
300345.SZ,华民股份,6.16,-1.911,,,,,,,,,,33,300345
300384.SZ,三联虹普,12.71,-1.166,,,,,,,,,,33,300384
300344.SZ,立方数科,3.14,-2.181,,,,,,,,,,33,300344
300347.SZ,泰格医药,47.04,0.085,,,,,,,,,,33,300347
300385.SZ,雪浪环境,3.52,0.285,,,,,,,,,,33,300385
300357.SZ,我武生物,19.69,-1.698,,,,,,,,,,33,300357
300355.SZ,蒙草生态,2.32,0.000,,,,,,,,,,33,300355
603928.SH,兴业股份,7.82,-1.635,,,,,,,,,,17,603928
300359.SZ,全通教育,4.41,2.797,,,,,,,,,,33,300359
300358.SZ,楚天科技,7.32,-1.613,,,,,,,,,,33,300358
300360.SZ,炬华科技,15.78,-3.309,,,,,,,,,,33,300360
300386.SZ,飞天诚信,9.69,-18.366,,,,,,,,,,33,300386
300374.SZ,中铁装配,14.68,-3.038,,,,,,,,,,33,300374
300377.SZ,赢时胜,5.22,-2.430,,,,,,,,,,33,300377
300398.SZ,飞凯材料,12.86,2.962,,,,,,,,,,33,300398
300348.SZ,长亮科技,7.36,-7.071,,,,,,,,,,33,300348
603960.SH,克来机电,19.96,-2.492,,,,,,,,,,17,603960
300351.SZ,永贵电器,14.52,-2.419,,,,,,,,,,33,300351
603991.SH,至正股份,29.47,-1.041,,,,,,,,,,17,603991
603968.SH,醋化股份,10.08,-0.494,,,,,,,,,,17,603968
603936.SH,博敏电子,8.51,0.118,,,,,,,,,,17,603936
603998.SH,方盛制药,10.32,-0.578,,,,,,,,,,17,603998
300414.SZ,中光防雷,6.41,-2.287,,,,,,,,,,33,300414
603969.SH,银龙股份,4.81,-3.800,,,,,,,,,,17,603969
300365.SZ,恒华科技,4.82,-2.231,,,,,,,,,,33,300365
300390.SZ,天华新能,17.21,0.408,,,,,,,,,,33,300390
300354.SZ,东华测试,31.51,1.156,,,,,,,,,,33,300354
300403.SZ,汉宇集团,6.55,-2.675,,,,,,,,,,33,300403
603999.SH,读者传媒,4.86,-0.205,,,,,,,,,,17,603999
300380.SZ,安硕信息,16.21,-5.260,,,,,,,,,,33,300380
603955.SH,大千生态,8.72,-1.580,,,,,,,,,,17,603955
300424.SZ,航新科技,11.86,-2.387,,,,,,,,,,33,300424
603959.SH,ST百利,1.63,5.161,,,,,,,,,,22,603959
300407.SZ,凯发电气,7.67,-2.417,,,,,,,,,,33,300407
603966.SH,法兰泰克,6.68,0.000,,,,,,,,,,17,603966
300439.SZ,美康生物,9.19,-1.183,,,,,,,,,,33,300439
300370.SZ,安控科技,1.73,-0.575,,,,,,,,,,33,300370
300387.SZ,富邦股份,6.15,-2.997,,,,,,,,,,33,300387
300470.SZ,中密控股,33.18,-0.450,,,,,,,,,,33,300470
300492.SZ,华图山鼎,90.22,-2.020,,,,,,,,,,33,300492
300444.SZ,双杰电气,6.06,-3.040,,,,,,,,,,33,300444
300393.SZ,中来股份,5.83,0.344,,,,,,,,,,33,300393
300466.SZ,赛摩智能,6.07,-3.651,,,,,,,,,,33,300466
300408.SZ,三环集团,27.89,-0.535,,,,,,,,,,33,300408
300415.SZ,伊之密,19.55,-1.709,,,,,,,,,,33,300415
300395.SZ,菲利华,29.93,-1.708,,,,,,,,,,33,300395
300376.SZ,易事特,4.04,-0.737,,,,,,,,,,33,300376
300481.SZ,濮阳惠成,13.63,-1.446,,,,,,,,,,33,300481
300475.SZ,香农芯创,29.22,-0.848,,,,,,,,,,33,300475
300460.SZ,惠伦晶体,8.18,-1.208,,,,,,,,,,33,300460
300471.SZ,厚普股份,8.05,-0.124,,,,,,,,,,33,300471
300420.SZ,五洋自控,2.27,0.443,,,,,,,,,,33,300420
300508.SZ,维宏股份,18.72,-3.753,,,,,,,,,,33,300508
300468.SZ,四方精创,8.78,-5.693,,,,,,,,,,33,300468
603977.SH,国泰集团,10.16,-0.197,,,,,,,,,,17,603977
300589.SZ,江龙船艇,11.43,-3.463,,,,,,,,,,33,300589
300450.SZ,先导智能,16.19,0.310,,,,,,,,,,33,300450
300484.SZ,蓝海华腾,13.16,-2.374,,,,,,,,,,33,300484
300394.SZ,天孚通信,89.41,-5.246,,,,,,,,,,33,300394
300436.SZ,广生堂,16.47,-0.483,,,,,,,,,,33,300436
300503.SZ,昊志机电,12.06,-1.871,,,,,,,,,,33,300503
300516.SZ,久之洋,27.36,-2.772,,,,,,,,,,33,300516
300476.SZ,胜宏科技,33.62,0.719,,,,,,,,,,33,300476
300432.SZ,富临精工,6.50,-0.307,,,,,,,,,,33,300432
603989.SH,艾华集团,13.56,-0.659,,,,,,,,,,17,603989
603987.SH,康德莱,6.15,-0.807,,,,,,,,,,17,603987
300548.SZ,博创科技,18.84,-2.383,,,,,,,,,,33,300548
300440.SZ,运达科技,5.22,-2.247,,,,,,,,,,33,300440
300635.SZ,中达安,7.62,-0.910,,,,,,,,,,33,300635
300472.SZ,新元科技,4.41,0.000,,,,,,,,,,33,300472
603997.SH,继峰股份,10.20,-1.544,,,,,,,,,,17,603997
300569.SZ,天能重工,4.14,-1.429,,,,,,,,,,33,300569
603993.SH,洛阳钼业,8.63,1.054,,,,,,,,,,17,603993
300539.SZ,横河精密,7.88,-1.868,,,,,,,,,,33,300539
300576.SZ,容大感光,37.36,-0.027,,,,,,,,,,33,300576
300487.SZ,蓝晓科技,42.03,4.009,,,,,,,,,,33,300487
300422.SZ,博世科,4.75,-6.680,,,,,,,,,,33,300422
300517.SZ,海波重科,8.79,3.169,,,,,,,,,,33,300517
300546.SZ,雄帝科技,11.43,-8.414,,,,,,,,,,33,300546
300410.SZ,正业科技,5.04,-0.198,,,,,,,,,,33,300410
300642.SZ,透景生命,11.73,-1.429,,,,,,,,,,33,300642
300586.SZ,美联新材,6.31,-0.316,,,,,,,,,,33,300586
300462.SZ,华铭智能,11.45,0.263,,,,,,,,,,33,300462
300416.SZ,苏试试验,12.14,-2.490,,,,,,,,,,33,300416
300599.SZ,雄塑科技,5.08,-1.359,,,,,,,,,,33,300599
300568.SZ,星源材质,8.18,0.863,,,,,,,,,,33,300568
300605.SZ,恒锋信息,9.25,-4.737,,,,,,,,,,33,300605
300464.SZ,星徽股份,3.59,0.279,,,,,,,,,,33,300464
300609.SZ,汇纳科技,20.57,2.491,,,,,,,,,,33,300609
300540.SZ,蜀道装备,20.60,-0.675,,,,,,,,,,33,300540
300435.SZ,中泰股份,11.38,-1.727,,,,,,,,,,33,300435
300428.SZ,立中集团,18.50,-0.538,,,,,,,,,,33,300428
300590.SZ,移为通信,10.76,-4.525,,,,,,,,,,33,300590
300622.SZ,博士眼镜,12.34,-0.162,,,,,,,,,,33,300622
300659.SZ,中孚信息,12.74,-4.354,,,,,,,,,,33,300659
300611.SZ,美力科技,7.58,-2.194,,,,,,,,,,33,300611
300491.SZ,通合科技,13.84,-2.052,,,,,,,,,,33,300491
300442.SZ,润泽科技,23.25,-1.774,,,,,,,,,,33,300442
300550.SZ,和仁科技,9.69,-0.717,,,,,,,,,,33,300550
300553.SZ,集智股份,22.97,-0.735,,,,,,,,,,33,300553
300537.SZ,广信材料,15.56,-0.955,,,,,,,,,,33,300537
300618.SZ,寒锐钴业,26.58,-0.263,,,,,,,,,,33,300618
300555.SZ,ST路通,5.76,1.409,,,,,,,,,,33,300555
300445.SZ,康斯特,15.40,-2.593,,,,,,,,,,33,300445
300506.SZ,*ST名家,1.82,19.737,,,,,,,,,,33,300506
300582.SZ,英飞特,8.31,-1.540,,,,,,,,,,33,300582
300566.SZ,激智科技,13.32,-1.625,,,,,,,,,,33,300566
300600.SZ,ST瑞科,5.38,1.128,,,,,,,,,,33,300600
300653.SZ,正海生物,21.79,7.978,,,,,,,,,,33,300653
300580.SZ,贝斯特,14.70,0.000,,,,,,,,,,33,300580
300457.SZ,赢合科技,16.26,-2.284,,,,,,,,,,33,300457
300660.SZ,江苏雷利,24.82,-1.936,,,,,,,,,,33,300660
300579.SZ,数字认证,25.98,9.160,,,,,,,,,,33,300579
300615.SZ,欣天科技,9.28,-2.419,,,,,,,,,,33,300615
300500.SZ,启迪设计,10.63,-6.095,,,,,,,,,,33,300500
300497.SZ,富祥药业,8.82,-2.217,,,,,,,,,,33,300497
300518.SZ,新迅达,7.76,0.129,,,,,,,,,,33,300518
300595.SZ,欧普康视,15.55,-0.321,,,,,,,,,,33,300595
300639.SZ,凯普生物,4.71,-0.842,,,,,,,,,,33,300639
300583.SZ,赛托生物,12.18,-1.297,,,,,,,,,,33,300583
300509.SZ,新美星,4.75,1.064,,,,,,,,,,33,300509
300478.SZ,杭州高新,7.80,-1.763,,,,,,,,,,33,300478
300538.SZ,同益股份,18.32,3.561,,,,,,,,,,33,300538
300501.SZ,海顺新材,10.76,-1.194,,,,,,,,,,33,300501
300593.SZ,新雷能,9.74,2.311,,,,,,,,,,33,300593
300512.SZ,中亚股份,5.70,-1.724,,,,,,,,,,33,300512
300507.SZ,苏奥传感,5.58,0.360,,,,,,,,,,33,300507
300480.SZ,光力科技,15.63,-1.013,,,,,,,,,,33,300480
300536.SZ,*ST农尚,8.50,9.536,,,,,,,,,,33,300536
600007.SH,中国国贸,22.91,1.059,,,,,,,,,,17,600007
300547.SZ,川环科技,15.97,-2.264,,,,,,,,,,33,300547
300498.SZ,温氏股份,19.95,-0.449,,,,,,,,,,33,300498
300655.SZ,晶瑞电材,7.20,0.840,,,,,,,,,,33,300655
300565.SZ,科信技术,9.88,-2.178,,,,,,,,,,33,300565
300585.SZ,奥联电子,10.79,-6.092,,,,,,,,,,33,300585
300519.SZ,新光药业,11.02,-1.519,,,,,,,,,,33,300519
300511.SZ,雪榕生物,2.78,1.091,,,,,,,,,,33,300511
300578.SZ,会畅通讯,14.30,-6.536,,,,,,,,,,33,300578
300657.SZ,弘信电子,14.58,-2.279,,,,,,,,,,33,300657
300531.SZ,优博讯,10.19,-3.959,,,,,,,,,,33,300531
600015.SH,华夏银行,6.54,0.000,,,,,,,,,,17,600015
300532.SZ,今天国际,11.98,-2.996,,,,,,,,,,33,300532
300588.SZ,熙菱信息,7.89,-3.545,,,,,,,,,,33,300588
300551.SZ,古鳌科技,5.82,-2.020,,,,,,,,,,33,300551
300616.SZ,尚品宅配,10.93,-0.907,,,,,,,,,,33,300616
300630.SZ,普利制药,,,,,,,,,,,,33,300630
300612.SZ,宣亚国际,13.09,-1.579,,,,,,,,,,33,300612
600010.SH,包钢股份,1.43,0.000,,,,,,,,,,17,600010
300598.SZ,诚迈科技,27.83,-3.536,,,,,,,,,,33,300598
300602.SZ,飞荣达,14.32,-0.900,,,,,,,,,,33,300602
300606.SZ,金太阳,18.69,5.059,,,,,,,,,,33,300606
300637.SZ,扬帆新材,9.35,1.520,,,,,,,,,,33,300637
300607.SZ,拓斯达,12.90,-1.677,,,,,,,,,,33,300607
300596.SZ,利安隆,26.47,-1.562,,,,,,,,,,33,300596
300608.SZ,思特奇,8.91,-3.152,,,,,,,,,,33,300608
300656.SZ,民德电子,18.34,-2.447,,,,,,,,,,33,300656
300603.SZ,立昂技术,6.90,-2.680,,,,,,,,,,33,300603
300661.SZ,圣邦股份,75.90,-1.236,,,,,,,,,,33,300661
300663.SZ,科蓝软件,9.90,-4.532,,,,,,,,,,33,300663
600016.SH,民生银行,3.86,-0.258,,,,,,,,,,17,600016
300620.SZ,光库科技,35.91,-1.724,,,,,,,,,,33,300620
600008.SH,首创环保,2.78,0.361,,,,,,,,,,17,600008
600019.SH,宝钢股份,6.98,-0.143,,,,,,,,,,17,600019
600012.SH,皖通高速,14.05,-0.355,,,,,,,,,,17,600012
600022.SH,山东钢铁,1.24,0.000,,,,,,,,,,17,600022
600059.SH,古越龙山,7.85,-0.381,,,,,,,,,,17,600059
600026.SH,中远海能,15.45,-2.277,,,,,,,,,,17,600026
600023.SH,浙能电力,7.61,1.467,,,,,,,,,,17,600023
600064.SH,南京高科,6.13,0.000,,,,,,,,,,17,600064
600027.SH,华电国际,7.04,0.000,,,,,,,,,,17,600027
600050.SH,中国联通,4.77,0.633,,,,,,,,,,17,600050
600053.SH,九鼎投资,13.65,-1.940,,,,,,,,,,17,600053
600098.SH,广州发展,6.72,0.000,,,,,,,,,,17,600098
600030.SH,中信证券,18.38,1.045,,,,,,,,,,17,600030
600056.SH,中国医药,10.20,-0.391,,,,,,,,,,17,600056
600052.SH,东望时代,4.20,-2.326,,,,,,,,,,17,600052
600062.SH,华润双鹤,18.79,-2.994,,,,,,,,,,17,600062
600054.SH,黄山旅游,11.31,0.712,,,,,,,,,,17,600054
600028.SH,中国石化,6.43,-0.310,,,,,,,,,,17,600028
600103.SH,青山纸业,1.77,0.568,,,,,,,,,,17,600103
600063.SH,皖维高新,3.61,0.278,,,,,,,,,,17,600063
600075.SH,新疆天业,3.60,0.279,,,,,,,,,,17,600075
600076.SH,康欣新材,1.96,10.112,,,,,,,,,,17,600076
600037.SH,歌华有线,6.14,0.327,,,,,,,,,,17,600037
600071.SH,凤凰光学,15.89,-1.671,,,,,,,,,,17,600071
600058.SH,五矿发展,6.71,0.000,,,,,,,,,,17,600058
600072.SH,中船科技,13.23,-1.855,,,,,,,,,,17,600072
600131.SH,国网信通,15.66,-2.733,,,,,,,,,,17,600131
600095.SH,湘财股份,6.18,3.518,,,,,,,,,,17,600095
600107.SH,美尔雅,3.15,-1.563,,,,,,,,,,17,600107
600121.SH,郑州煤电,3.31,-0.601,,,,,,,,,,17,600121
600088.SH,中视传媒,16.15,-2.417,,,,,,,,,,17,600088
600089.SH,特变电工,13.71,-0.508,,,,,,,,,,17,600089
600073.SH,光明肉业,5.65,0.534,,,,,,,,,,17,600073
600104.SH,上汽集团,13.77,0.146,,,,,,,,,,17,600104
600130.SH,波导股份,3.18,-0.314,,,,,,,,,,17,600130
600135.SH,乐凯胶片,5.01,0.000,,,,,,,,,,17,600135
600101.SH,明星电力,13.03,-4.191,,,,,,,,,,17,600101
600110.SH,诺德股份,3.14,0.320,,,,,,,,,,17,600110
600126.SH,杭钢股份,4.23,0.475,,,,,,,,,,17,600126
600097.SH,开创国际,8.48,-1.050,,,,,,,,,,17,600097
600119.SH,长江投资,6.37,-2.301,,,,,,,,,,17,600119
600151.SH,航天机电,4.41,-1.563,,,,,,,,,,17,600151
600138.SH,中青旅,9.87,0.714,,,,,,,,,,17,600138
600170.SH,上海建工,2.18,0.000,,,,,,,,,,17,600170
600129.SH,太极集团,28.89,-2.134,,,,,,,,,,17,600129
600115.SH,中国东航,3.99,-0.499,,,,,,,,,,17,600115
600105.SH,永鼎股份,3.67,-1.344,,,,,,,,,,17,600105
600152.SH,维科技术,4.80,-0.208,,,,,,,,,,17,600152
600133.SH,东湖高新,9.99,-1.187,,,,,,,,,,17,600133
600159.SH,大龙地产,2.28,0.441,,,,,,,,,,17,600159
600162.SH,香江控股,1.41,2.920,,,,,,,,,,17,600162
600067.SH,冠城大通,1.83,1.105,,,,,,,,,,17,600067
600137.SH,浪莎股份,12.03,-0.661,,,,,,,,,,17,600137
600055.SH,万东医疗,12.29,-0.727,,,,,,,,,,17,600055
600106.SH,重庆路桥,4.35,-0.458,,,,,,,,,,17,600106
600176.SH,中国巨石,10.73,-1.015,,,,,,,,,,17,600176
600082.SH,海泰发展,2.07,0.000,,,,,,,,,,17,600082
600096.SH,云天化,19.81,-0.652,,,,,,,,,,17,600096
600127.SH,金健米业,6.13,-0.163,,,,,,,,,,17,600127
600237.SH,铜峰电子,5.13,-0.774,,,,,,,,,,17,600237
600243.SH,青海华鼎,2.75,0.000,,,,,,,,,,17,600243
600218.SH,全柴动力,6.78,0.000,,,,,,,,,,17,600218
600177.SH,雅戈尔,7.20,-0.277,,,,,,,,,,17,600177
600178.SH,东安动力,9.61,-2.437,,,,,,,,,,17,600178
600197.SH,伊力特,17.36,-1.083,,,,,,,,,,17,600197
600213.SH,*ST亚星,5.86,-0.678,,,,,,,,,,22,600213
600307.SH,酒钢宏兴,1.23,0.820,,,,,,,,,,17,600307
600189.SH,泉阳泉,6.93,-0.144,,,,,,,,,,17,600189
600267.SH,海正药业,7.15,-0.279,,,,,,,,,,17,600267
600258.SH,首旅酒店,12.68,1.359,,,,,,,,,,17,600258
600179.SH,安通控股,2.36,0.426,,,,,,,,,,17,600179
600219.SH,南山铝业,3.94,1.285,,,,,,,,,,17,600219
600200.SH,江苏吴中,9.04,-0.768,,,,,,,,,,17,600200
600186.SH,莲花控股,3.54,0.855,,,,,,,,,,17,600186
600299.SH,安迪苏,9.73,-0.409,,,,,,,,,,17,600299
600379.SH,宝光股份,8.21,-1.322,,,,,,,,,,17,600379
600198.SH,大唐电信,5.02,-1.761,,,,,,,,,,17,600198
600248.SH,陕建股份,3.71,0.000,,,,,,,,,,17,600248
600278.SH,东方创业,5.53,0.729,,,,,,,,,,17,600278
600228.SH,返利科技,4.98,-0.994,,,,,,,,,,17,600228
600246.SH,万通发展,7.29,-0.546,,,,,,,,,,17,600246
600188.SH,兖矿能源,23.44,-0.383,,,,,,,,,,17,600188
600283.SH,钱江水利,12.39,-2.210,,,,,,,,,,17,600283
600279.SH,重庆港,3.71,-0.536,,,,,,,,,,17,600279
600297.SH,广汇汽车,0.90,7.143,,,,,,,,,,17,600297
600389.SH,江山股份,14.31,-0.694,,,,,,,,,,17,600389
600331.SH,宏达股份,6.20,-0.322,,,,,,,,,,17,600331
600305.SH,恒顺醋业,7.23,0.696,,,,,,,,,,17,600305
600309.SH,万华化学,80.42,0.149,,,,,,,,,,17,600309
600265.SH,景谷林业,14.12,0.213,,,,,,,,,,17,600265
600360.SH,ST华微,2.90,5.073,,,,,,,,,,22,600360
600310.SH,广西能源,3.70,-0.270,,,,,,,,,,17,600310
600192.SH,长城电工,4.47,-4.691,,,,,,,,,,17,600192
600252.SH,中恒集团,2.22,-0.448,,,,,,,,,,17,600252
600257.SH,大湖股份,4.62,-0.216,,,,,,,,,,17,600257
600365.SH,ST通葡,2.51,1.210,,,,,,,,,,22,600365
600300.SH,维维股份,2.48,1.225,,,,,,,,,,17,600300
600236.SH,桂冠电力,8.11,-2.874,,,,,,,,,,17,600236
600319.SH,亚星化学,3.41,0.294,,,,,,,,,,17,600319
600390.SH,五矿资本,4.13,0.487,,,,,,,,,,17,600390
600340.SH,华夏幸福,1.19,10.185,,,,,,,,,,17,600340
600376.SH,首开股份,2.27,0.889,,,,,,,,,,17,600376
600367.SH,红星发展,10.10,-0.883,,,,,,,,,,17,600367
600208.SH,新湖中宝,1.69,1.198,,,,,,,,,,17,600208
600312.SH,平高电气,18.60,-1.587,,,,,,,,,,17,600312
600262.SH,北方股份,16.19,-2.821,,,,,,,,,,17,600262
600408.SH,安泰集团,1.66,1.220,,,,,,,,,,17,600408
600373.SH,中文传媒,14.69,0.000,,,,,,,,,,17,600373
600273.SH,嘉化能源,7.00,0.000,,,,,,,,,,17,600273
600308.SH,华泰股份,3.25,-0.612,,,,,,,,,,17,600308
600352.SH,浙江龙盛,8.59,-0.579,,,,,,,,,,17,600352
600386.SH,北巴传媒,2.95,1.027,,,,,,,,,,17,600386
600397.SH,安源煤业,1.89,-0.526,,,,,,,,,,17,600397
600346.SH,恒力石化,13.82,-0.361,,,,,,,,,,17,600346
600210.SH,紫江企业,5.10,-0.778,,,,,,,,,,17,600210
600423.SH,柳化股份,2.39,0.000,,,,,,,,,,17,600423
600436.SH,片仔癀,205.07,-0.846,,,,,,,,,,17,600436
600375.SH,*ST汉马,4.14,0.000,,,,,,,,,,22,600375
600288.SH,大恒科技,6.48,-1.069,,,,,,,,,,17,600288
600377.SH,宁沪高速,13.26,0.837,,,,,,,,,,17,600377
600354.SH,敦煌种业,4.91,-0.203,,,,,,,,,,17,600354
600459.SH,贵研铂业,13.52,0.074,,,,,,,,,,17,600459
600368.SH,五洲交通,3.68,-1.075,,,,,,,,,,17,600368
600233.SH,圆通速递,14.96,-0.134,,,,,,,,,,17,600233
600405.SH,动力源,3.63,-0.820,,,,,,,,,,17,600405
600458.SH,时代新材,10.10,-0.786,,,,,,,,,,17,600458
600356.SH,恒丰纸业,6.08,0.000,,,,,,,,,,17,600356
600378.SH,昊华科技,28.28,-1.806,,,,,,,,,,17,600378
600515.SH,海南机场,3.33,1.835,,,,,,,,,,17,600515
600358.SH,国旅联合,2.70,0.372,,,,,,,,,,17,600358
600329.SH,达仁堂,31.90,-2.027,,,,,,,,,,17,600329
600381.SH,ST春天,2.22,5.213,,,,,,,,,,22,600381
600416.SH,湘电股份,9.51,-3.255,,,,,,,,,,17,600416
600406.SH,国电南瑞,24.34,-0.328,,,,,,,,,,17,600406
600418.SH,江淮汽车,16.77,1.698,,,,,,,,,,17,600418
600487.SH,亨通光电,15.25,-0.587,,,,,,,,,,17,600487
600502.SH,安徽建工,4.39,0.000,,,,,,,,,,17,600502
600345.SH,长江通信,17.14,-2.225,,,,,,,,,,17,600345
600348.SH,华阳股份,10.00,-2.724,,,,,,,,,,17,600348
600369.SH,西南证券,3.65,0.829,,,,,,,,,,17,600369
600272.SH,开开实业,8.87,0.226,,,,,,,,,,17,600272
600388.SH,龙净环保,11.50,-1.457,,,,,,,,,,17,600388
600382.SH,广东明珠,3.95,-0.754,,,,,,,,,,17,600382
600426.SH,华鲁恒升,25.88,-1.895,,,,,,,,,,17,600426
600475.SH,华光环能,8.61,-0.692,,,,,,,,,,17,600475
600469.SH,风神股份,6.02,-1.473,,,,,,,,,,17,600469
600362.SH,江西铜业,23.85,0.126,,,,,,,,,,17,600362
600520.SH,文一科技,15.10,0.936,,,,,,,,,,17,600520
600391.SH,航发科技,14.94,-1.451,,,,,,,,,,17,600391
600433.SH,冠豪高新,2.74,-1.083,,,,,,,,,,17,600433
600462.SH,*ST九有,1.37,2.239,,,,,,,,,,22,600462
600456.SH,宝钛股份,25.09,-0.397,,,,,,,,,,17,600456
600508.SH,上海能源,14.43,-1.164,,,,,,,,,,17,600508
600327.SH,大东方,3.46,3.284,,,,,,,,,,17,600327
600429.SH,三元股份,3.88,1.306,,,,,,,,,,17,600429
600490.SH,鹏欣资源,2.62,-0.380,,,,,,,,,,17,600490
600455.SH,博通股份,15.49,1.507,,,,,,,,,,17,600455
600395.SH,盘江股份,6.02,-1.795,,,,,,,,,,17,600395
600452.SH,涪陵电力,12.35,-2.062,,,,,,,,,,17,600452
600521.SH,华海药业,16.57,-2.184,,,,,,,,,,17,600521
600366.SH,宁波韵升,5.27,1.152,,,,,,,,,,17,600366
600383.SH,金地集团,3.57,0.848,,,,,,,,,,17,600383
600517.SH,国网英大,4.25,-0.932,,,,,,,,,,17,600517
600479.SH,千金药业,10.23,-1.823,,,,,,,,,,17,600479
600419.SH,天润乳业,8.14,1.370,,,,,,,,,,17,600419
600399.SH,抚顺特钢,5.39,-0.554,,,,,,,,,,17,600399
600467.SH,好当家,1.52,2.703,,,,,,,,,,17,600467
600446.SH,金证股份,9.88,-1.789,,,,,,,,,,17,600446
600483.SH,福能股份,11.85,-1.496,,,,,,,,,,17,600483
600400.SH,红豆股份,2.24,0.901,,,,,,,,,,17,600400
600519.SH,贵州茅台,1500.00,0.624,,,,,,,,,,17,600519
600439.SH,瑞贝卡,2.19,0.459,,,,,,,,,,17,600439
600470.SH,六国化工,3.98,0.000,,,,,,,,,,17,600470
600477.SH,杭萧钢构,2.38,-0.418,,,,,,,,,,17,600477
600491.SH,龙元建设,2.68,-0.741,,,,,,,,,,17,600491
600499.SH,科达制造,8.43,0.357,,,,,,,,,,17,600499
600500.SH,中化国际,3.52,0.000,,,,,,,,,,17,600500
600505.SH,西昌电力,10.98,-4.189,,,,,,,,,,17,600505
600509.SH,天富能源,5.48,-0.364,,,,,,,,,,17,600509
600533.SH,栖霞建设,2.06,0.488,,,,,,,,,,17,600533
600522.SH,中天科技,15.17,0.264,,,,,,,,,,17,600522
600545.SH,卓郎智能,1.42,1.429,,,,,,,,,,17,600545
600531.SH,豫光金铅,6.64,0.302,,,,,,,,,,17,600531
600612.SH,老凤祥,59.48,-0.118,,,,,,,,,,17,600612
600600.SH,青岛啤酒,70.08,-1.226,,,,,,,,,,17,600600
600547.SH,山东黄金,27.18,-1.056,,,,,,,,,,17,600547
600530.SH,交大昂立,2.47,2.066,,,,,,,,,,17,600530
600558.SH,大西洋,3.67,-0.811,,,,,,,,,,17,600558
600619.SH,海立股份,5.17,-0.577,,,,,,,,,,17,600619
600537.SH,亿晶光电,2.57,0.000,,,,,,,,,,17,600537
600581.SH,八一钢铁,2.74,0.000,,,,,,,,,,17,600581
600538.SH,国发股份,4.11,-0.964,,,,,,,,,,17,600538
600540.SH,新赛股份,3.52,-1.401,,,,,,,,,,17,600540
600585.SH,海螺水泥,24.05,1.135,,,,,,,,,,17,600585
600584.SH,长电科技,32.38,5.438,,,,,,,,,,17,600584
600549.SH,厦门钨业,16.95,-0.411,,,,,,,,,,17,600549
600543.SH,*ST莫高,4.52,4.148,,,,,,,,,,22,600543
600599.SH,ST熊猫,8.44,1.809,,,,,,,,,,22,600599
600589.SH,广东榕泰,3.20,0.629,,,,,,,,,,17,600589
600562.SH,国睿科技,13.31,-2.060,,,,,,,,,,17,600562
600597.SH,光明乳业,7.87,0.768,,,,,,,,,,17,600597
600546.SH,山煤国际,14.58,-2.929,,,,,,,,,,17,600546
600610.SH,中毅达,4.07,0.494,,,,,,,,,,17,600610
600539.SH,狮头股份,4.16,10.053,,,,,,,,,,17,600539
600628.SH,新世界,5.66,1.616,,,,,,,,,,17,600628
600577.SH,精达股份,3.87,-2.025,,,,,,,,,,17,600577
600567.SH,山鹰国际,1.51,-0.658,,,,,,,,,,17,600567
600620.SH,天宸股份,4.41,-0.452,,,,,,,,,,17,600620
600598.SH,北大荒,12.87,-1.000,,,,,,,,,,17,600598
600552.SH,凯盛科技,9.14,-0.327,,,,,,,,,,17,600552
600604.SH,市北高新,3.61,0.838,,,,,,,,,,17,600604
600583.SH,海油工程,6.13,-0.969,,,,,,,,,,17,600583
